2.793711280822753906e+01,-3.636825180053710938e+01,-1.873691406250000000e+02
1.498683776855468750e+02,-1.627980651855468750e+02,-1.096936702728271484e+01
-8.385031127929687500e+01,-1.266216735839843750e+02,1.748523101806640625e+02
2.337938690185546875e+02,3.526959991455078125e+01,-1.336990356445312500e+02
1.185228118896484375e+02,-1.878819274902343750e+01,2.603976058959960938e+01
1.757735290527343750e+02,-9.542263031005859375e+01,1.985421600341796875e+02
-6.092771911621093750e+01,2.012644195556640625e+01,-2.305925292968750000e+02
1.135549926757812500e+02,-9.560511779785156250e+01,-1.279865188598632812e+02
3.588441848754882812e+01,-1.430732879638671875e+02,2.087259521484375000e+02
1.304464111328125000e+02,7.228504180908203125e+01,-1.798580627441406250e+02
9.723424911499023438e+00,-2.170181732177734375e+02,4.887604904174804688e+01
6.682408905029296875e+01,1.431959991455078125e+02,-5.658823776245117188e+01
-1.070853347778320312e+02,-1.011356277465820312e+02,-1.911402587890625000e+02
-1.483031654357910156e+01,-6.206515789031982422e+00,5.909452438354492188e+00
-2.126617431640625000e+02,-2.192056274414062500e+01,-1.963377685546875000e+02
-1.021659240722656250e+02,1.803705291748046875e+02,-2.050527954101562500e+02
7.259713745117187500e+01,-9.788753509521484375e+00,2.422050018310546875e+02
-8.942516326904296875e+01,-2.044093017578125000e+02,-2.187307929992675781e+01
-9.272199249267578125e+01,6.913494873046875000e+01,-1.201478500366210938e+02
1.629839324951171875e+02,7.667798614501953125e+01,-3.467385101318359375e+01
-1.956782379150390625e+02,-1.510273895263671875e+02,1.840980529785156250e+02
-5.065278244018554688e+01,-1.732194542884826660e+00,2.101112518310546875e+02
-2.281869659423828125e+02,1.563512878417968750e+02,3.345811843872070312e+01
9.280941772460937500e+01,1.950396270751953125e+02,-1.628074340820312500e+02
-1.114462051391601562e+02,1.509230804443359375e+02,2.473696899414062500e+01
-9.389379882812500000e+01,8.954374313354492188e+00,9.969799041748046875e+01
1.142273712158203125e+02,-1.212704086303710938e+02,9.489756774902343750e+01
-2.008343200683593750e+02,1.439943542480468750e+02,-1.050031585693359375e+02
2.641165161132812500e+02,4.618839263916015625e+01,4.397978973388671875e+01
6.139953994750976562e+01,2.079662322998046875e+01,1.112360000610351562e+02
-4.748013687133789062e+01,1.737450866699218750e+02,-8.359947967529296875e+01
4.330753326416015625e+01,6.614542236328125000e+02,-1.853524971008300781e+01
-1.229742660522460938e+02,-9.935570526123046875e+01,-6.483672332763671875e+01
9.466773223876953125e+01,1.196302871704101562e+02,1.697257080078125000e+02
1.782056121826171875e+02,-8.894535522460937500e+02,5.824431762695312500e+02
-1.695013580322265625e+02,1.173251724243164062e+02,1.660336456298828125e+02
2.096333465576171875e+02,-5.963590240478515625e+01,-6.068428039550781250e+01
-2.079250030517578125e+02,-1.304231262207031250e+01,1.579832458496093750e+02
1.005583572387695312e+01,2.292959442138671875e+02,2.837764930725097656e+01
5.227479171752929688e+01,1.398818969726562500e+01,-8.053722381591796875e+01
-2.115551757812500000e+02,1.767453575134277344e+01,-8.801325225830078125e+01
-2.301796722412109375e+02,-1.154908905029296875e+02,-1.226344776153564453e+01
-1.139583282470703125e+02,-1.399433837890625000e+03,5.966833114624023438e+01
9.224318504333496094e+00,8.719486999511718750e+01,-1.648092803955078125e+02
-2.552360839843750000e+02,1.345059776306152344e+01,2.511144638061523438e+01
-1.795587539672851562e+01,-1.535800018310546875e+02,-1.319618988037109375e+02
1.785018920898437500e+02,1.632635498046875000e+01,1.292968444824218750e+02
-3.141290855407714844e+01,2.633241882324218750e+02,4.117984619140625000e+02
7.261902809143066406e+00,-1.103509597778320312e+02,-2.219402694702148438e+01
-6.931350708007812500e+02,5.160664672851562500e+02,-4.701794433593750000e+02
-5.223311996459960938e+01,-2.421454620361328125e+01,-9.539299011230468750e+01
-9.073931121826171875e+01,5.050611877441406250e+02,-3.237429199218750000e+02
-7.606888771057128906e+00,-9.287347412109375000e+01,9.734963226318359375e+01
-1.406023712158203125e+02,-9.152368164062500000e+01,6.381974029541015625e+01
1.395364685058593750e+02,1.539351348876953125e+02,5.550175857543945312e+01
6.473106384277343750e+01,-2.281622619628906250e+02,-9.087754058837890625e+01
5.237065429687500000e+02,-3.646838684082031250e+02,3.592445373535156250e+02
-4.054698181152343750e+01,1.144177474975585938e+02,1.449759063720703125e+02
-1.332327880859375000e+02,3.310487747192382812e+01,6.491476058959960938e+00
-2.650863952636718750e+02,-3.746668701171875000e+02,-2.328977508544921875e+02
-7.705157756805419922e+00,1.017337570190429688e+02,3.456292343139648438e+01
